ResourceID,RENO,RENO_TYPE,SITE_NAME,NAME_TYPE,RETYPE_Valueid,SITECODE,SITECODE_TYPE,DESCRIPTION,DESCRIPTION_TYPE,REEDATE,REEDATE_TYPE,REEDATEPREC_Valueid,RELDATE,RELDATE_TYPE,RELDATEPREC_Valueid,NGRPREC_Valueid,WKT
00000000-0000-0000-0000-00000lhde446,446,838a206c-7975-4695-a2ae-1575b1e07984,"Winnowsty Lane",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on342,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-04-10,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-04-11,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532322663823752 53.234972858485477)
00000000-0000-0000-0000-00000lhde446,,,,,,,,"Archaeological monitoring and recording (watching brief) on a water services trench, 1.5m wide x 1m deep. A stone feature, possibly bottle-shaped, was seen in a west section. Curving stone on south and west side, but none seen on north. Filled with loose black soil intermixed with tile/brick/bone",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde447,447,838a206c-7975-4695-a2ae-1575b1e07984,"Saxilby Road/Lincoln Bypass",81dd62d2-6701-4195-b74b-8057456bba4b,203b1cb2-ff13-4bde-a03c-c9fef5e9d733,on343,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-04-16,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-04-16,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.573894972036278 53.243720912857448)
00000000-0000-0000-0000-00000lhde447,,,,,,,,"Roman to medieval pottery was found in a field. Evidently all had been brought to the surface through ploughing (outside City boundary)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde448,448,838a206c-7975-4695-a2ae-1575b1e07984,"Constitutional Club, Silver Street",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on344,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536494930384234 53.23037651280319)
00000000-0000-0000-0000-00000lhde448,,,,,,,,"Observation of the foundations of the Roman city wall, which were plainly seen during excavations to construct the Constitutional Club",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde449,449,838a206c-7975-4695-a2ae-1575b1e07984,"Old St Swithins Church, Saltergate",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on345,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538324128730476 53.229014552928604)
00000000-0000-0000-0000-00000lhde449,,,,,,,,"Part of this area was levelled and considerable remains of the wall removed. It was 3 feet 6 inches (1.07m) below the surface, 7 feet (2.13m) thick and of good solid masonry",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde450,450,838a206c-7975-4695-a2ae-1575b1e07984,"St Swithins Church",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on346,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,b8b074ba-8899-4ae3-9017-aab1342ab3cc,,,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.537451298322654 53.229129701350281)
00000000-0000-0000-0000-00000lhde450,,,,,,,,"During the construction of the tower and spire foundations a perfect Roman altar was discovered at a depth of c.13-15 feet",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde451,451,838a206c-7975-4695-a2ae-1575b1e07984,"Lincoln Castle",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on347,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,efb941fc-040b-49e8-b72d-b69418e6a5fc,POINT (-0.540728106590071 53.234536675719305)
00000000-0000-0000-0000-00000lhde451,,,,,,,,"Two ""very handsome"" Roman tessellated pavements were found along with a Roman bath, some Roman silver and copper coins and samian fragments, some stamped, as well as William 1 pennies. Exact location unknown, but likely to be the site of the prison constructed 1786-1787. Sold to Samuel Samuel (Oxford Journal 1786-05-08 p2 col2).",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde452,452,838a206c-7975-4695-a2ae-1575b1e07984,"Castle prison",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on348,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.54039586536924 53.234613514660929)
00000000-0000-0000-0000-00000lhde452,,,,,,,,"A Roman tessellated pavement was found while digging the foundations of the prison, at its north-east angle. It measured 17 x 12 feet, (5.18m x 3.66m ) extended over a hypocaust, and was 12 feet (3.66m) below ground level",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde453,453,838a206c-7975-4695-a2ae-1575b1e07984,"Minster Cloister Green",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on349,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535733776989585 53.234682192276161)
00000000-0000-0000-0000-00000lhde453,,,,,,,,"A Roman tessellated pavement was discovered in the middle of the Cloister Green. It is now preserved in the cloisters below the library staircase",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde454,454,838a206c-7975-4695-a2ae-1575b1e07984,"West of Exchequergate",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on350,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538306452740318 53.234372160785369)
00000000-0000-0000-0000-00000lhde454,,,,,,,,"A Roman tessellated pavement was discovered here, along with the basement rooms of a large ""villa"". Exact location unknown",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde455,455,838a206c-7975-4695-a2ae-1575b1e07984,"Precentory, Minster Yard",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on351,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538132854105213 53.234190239235581)
00000000-0000-0000-0000-00000lhde455,,,,,,,,"A Roman hypocaust covered with a tessellated pavement was discovered beneath some stone coffins within the Precentory. See also `Vetusta Monumenta' Society of Antiquaries",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde456,456,838a206c-7975-4695-a2ae-1575b1e07984,"Kings Arms Yard",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on352,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,eaaf330f-0f60-45a6-85da-55c0a470dc0a,POINT (-0.539345745617924 53.230690159888162)
00000000-0000-0000-0000-00000lhde456,,,,,,,,"A hypocaust or sudatory was discovered nearby under the yard of the house of a Mr Laycock adjoining the Kings Arms Inn (north side of Clasketgate). ?related to bath complex (RE337)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde457,457,838a206c-7975-4695-a2ae-1575b1e07984,"Half a mile east of the Roman Eastgate",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on353,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,efb941fc-040b-49e8-b72d-b69418e6a5fc,POINT (-0.523466378864548 53.235007320951873)
00000000-0000-0000-0000-00000lhde457,,,,,,,,"Half a mile from the Roman Eastgate, sepulchral monuments, a sarcophagus and earthen and glass urns were found. 100 yards away a large room was discovered with a sarcophagus in it and ash on the floor. The description of the location places it on Greetwell Road, just close to the junction with St Annes Road. Reported by John Pownall in 1791.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde458,458,838a206c-7975-4695-a2ae-1575b1e07984,"Newport",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on354,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,efb941fc-040b-49e8-b72d-b69418e6a5fc,POINT (-0.53810006161628 53.241309624228819)
00000000-0000-0000-0000-00000lhde458,,,,,,,,"Coffins in loculi or pigeon holes were found in the middle of Newport in a straight narrow trench, (the present road curving to west of Roman road). Exact location unknown",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde459,459,838a206c-7975-4695-a2ae-1575b1e07984,"Clasketgate, west end (then called Butchery Street)",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on355,70164ed3-db25-446d-9282-b7fcf6cb4838,,,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539682544530248 53.230478535238021)
00000000-0000-0000-0000-00000lhde459,,,,,,,,"A portion of Ermine Street was laid bare near to Butchery Street. It was nearly 3 feet (0.91m) below modern surface, 10-14 inches (250-355mm) thick and bedded on a gravel layer 6 inches (152mm) thick. Exact location unknown, but must be very close to High Street if it is Ermine Street",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde460,460,838a206c-7975-4695-a2ae-1575b1e07984,"Lindum Sports ground, Wragby Road",81dd62d2-6701-4195-b74b-8057456bba4b,9b27f985-ef2a-4bae-a1fc-458278d334ea,on356,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1902-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1902-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.528905913782716 53.236737659193651)
00000000-0000-0000-0000-00000lhde460,,,,,,,,"The Roman road from Eastgate to Horncastle (Banovallum) was uncovered. It was apparently hurriedly made as it only consisted of 2 instead of 6 layers of stone. 10 yards (9.1m) from the road.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde461,461,838a206c-7975-4695-a2ae-1575b1e07984,"Greestone Terrace",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on357,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-05-31,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-05-31,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.534180123927377 53.232793252070657)
00000000-0000-0000-0000-00000lhde461,,,,,,,,"A service trench was observed to a depth of 0.80m. Fill consisted of mid/grey brown sandy soil with considerable small/medium limestone fragments. No archaeological features were noticed",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde462,462,838a206c-7975-4695-a2ae-1575b1e07984,"St Rumbolds Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on358,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-05-10,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-05-10,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.534353333126135 53.229037710648527)
00000000-0000-0000-0000-00000lhde462,,,,,,,,"Service trenches to 1m deep were being backfilled when seen. 0.5m of make-up for road overlay brown soil to west, but greater deposits of dump material to east. No finds collected",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde463,463,838a206c-7975-4695-a2ae-1575b1e07984,"Cathedral School",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on359,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-04,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-05,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535774980369539 53.235231066253824)
00000000-0000-0000-0000-00000lhde463,,,,,,,,"Trial trench 1 of four. North section showed a layer of coarse brown sandy soil sealed by a limestone wall approximately eight courses high. The wall ran parallel to Eastgate",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde464,464,838a206c-7975-4695-a2ae-1575b1e07984,"Cathedral School",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on359,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-04,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-05,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535791183914591 53.235195306742298)
00000000-0000-0000-0000-00000lhde464,,,,,,,,"Trial trench 2 of four. Earliest level was an east-west stone wall of large limestone blocks. Roman pot found. All sealed by yellow/brown soil in turn sealed by later limestone wall of five courses",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde465,465,838a206c-7975-4695-a2ae-1575b1e07984,"Cathedral School",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on359,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-04,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-05,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535792410412139 53.235159363261687)
00000000-0000-0000-0000-00000lhde465,,,,,,,,"Trial trench 3 of four. Earliest level was a robbed east-west wall appearing contemporary with north-south robbed wall. This was sealed by loose yellow brown soil with limestone frags",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde466,466,838a206c-7975-4695-a2ae-1575b1e07984,"Cathedral School",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on359,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-04,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-05,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535747785986607 53.235149825480896)
00000000-0000-0000-0000-00000lhde466,,,,,,,,"Trial trench 4 of four. Revealed a north-south limestone wall made up of over ten courses. Possibly a wall of a cellar. Material in the section opposite appeared to be cellar backfill",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde467,467,838a206c-7975-4695-a2ae-1575b1e07984,"High Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on35a,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1986-06-30,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1986-06-30,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543234346807773 53.224265207467141)
00000000-0000-0000-0000-00000lhde467,,,,,,,,"Trench 1 of two. During service trenching the Roman road was seen at a depth of 1.95m. It was composed of very compact gravel and stone with a rutted surface",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde468,468,838a206c-7975-4695-a2ae-1575b1e07984,"High Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on35b,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1986-06-30,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1986-06-30,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.5431536861872 53.224435024814902)
00000000-0000-0000-0000-00000lhde468,,,,,,,,"Trench 2 of two. During service trenching the Roman road was seen at a depth of 1.30m. It was composed of very compact gravel and stone",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde469,469,838a206c-7975-4695-a2ae-1575b1e07984,"214-215 High Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on36,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1986-07-15,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1986-07-25,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.541105177157958 53.228733986652557)
00000000-0000-0000-0000-00000lhde469,,,,,,,,"The trenches observed in this area cut into black silt containing much organic material and peat. There also appeared to be ?dumps within the silt and  wooden stake fragments",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde470,470,838a206c-7975-4695-a2ae-1575b1e07984,"3 Bailgate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,on360,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-05-29,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-01,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538673221526324 53.234601398509469)
00000000-0000-0000-0000-00000lhde470,,,,,,,,"The cellars of this building were lowered by 0.50m. The cellar nearest to Bailgate had modern brick walls and a brown sandy soil with few inclusions. The cellar to the rear was stone vaulted and contained compact black soil with limestone fragments",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde471,471,838a206c-7975-4695-a2ae-1575b1e07984,"Morrisons Tritton Road",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on361,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-07,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.555794557843842 53.224489976000775)
00000000-0000-0000-0000-00000lhde471,,,,,,,,"Test pit 1 of twelve. Earliest deposits were loose waterlogged sands and banded silts. Overlying these at 3.7m O.D. was a 20cm thick band of loose sandy silt with moderate organic content heavily contaminated by overlying dump/levelling deposit",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde472,472,838a206c-7975-4695-a2ae-1575b1e07984,"Morrisons Tritton Road",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on361,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-07,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.555067211837703 53.224292378469343)
00000000-0000-0000-0000-00000lhde472,,,,,,,,"Test pit 2 of twelve. Earliest deposit was sand overlaid at 2.80m by 20cm thick layer of sandy silt. This layer had moderate organic content and some pot fragments and may represent the base of a channel or ditch. Overlying all this was 1.5m + foundry waste",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde473,473,838a206c-7975-4695-a2ae-1575b1e07984,"Morrisons Tritton Road",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on361,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-07,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.554400516503048 53.224518024730862)
00000000-0000-0000-0000-00000lhde473,,,,,,,,"Test pit 3 of twelve. Earliest deposit was very loose waterlogged sand merged with loose wet medium sand overlaid by mottled silty sand with silt bands. All this sealed by 20cm of sandy organic silt and finally 1m of industrial waste and make-up",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde474,474,838a206c-7975-4695-a2ae-1575b1e07984,"Morrisons Tritton Road",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on361,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-07,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.553964006456872 53.225025138694193)
00000000-0000-0000-0000-00000lhde474,,,,,,,,"Test pit 4 of twelve. Earliest deposit of sand was overlaid by 30cm of slightly organic silty sand. Overlying this was a reclamation/levelling layer overlain by 25cm of fine to medium sand with traces of ash and clinker. Surface was demolition debris",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde475,475,838a206c-7975-4695-a2ae-1575b1e07984,"Morrisons Tritton Road",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on361,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-07,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.554625265767418 53.224961242258047)
00000000-0000-0000-0000-00000lhde475,,,,,,,,"Test pit 5 of twelve. This pit was stratigraphically identical to test pits 1 and 3",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde476,476,838a206c-7975-4695-a2ae-1575b1e07984,"Morrisons Tritton Road",81dd62d2-6701-4195-b74b-8057456bba4b,b729336b-df96-4272-b2d6-474c4f386d9d,on361,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1991-06-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1991-06-07,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.553611741275808 53.22525459486927)
