ResourceID,SOURCENO,SOURCENO_TYPE,TYPE_Valueid,AUTHOR,TITLE,TITLE_TYPE,PUBLICATION_PLACE,Date,EDITOR,PUBLISHER,JOURNAL_SERIES_NAME,PAGES,SERIES_NO
00000000-0000-0000-0000-0000lhds1378,1378,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: St Cuthberts Nursery School",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","57","31"
00000000-0000-0000-0000-0000lhds1379,1379,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: 44 Steep Hill",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","57","31"
00000000-0000-0000-0000-0000lhds1380,1380,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: Land between 14 and 22 Victoria Terrace",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","57","31"
00000000-0000-0000-0000-0000lhds1381,1381,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: 41-59 Westgate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","57","31"
00000000-0000-0000-0000-0000lhds1382,1382,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln:  Westgate School",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","57","31"
00000000-0000-0000-0000-0000lhds1383,1383,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln:  Westgate School",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","57-8","31"
00000000-0000-0000-0000-0000lhds1384,1384,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: Garage Court,  adjacent to 21 Wilson Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","58","31"
00000000-0000-0000-0000-0000lhds1391,1391,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: Lincoln Castle, Crown Court gas main",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","49","32"
00000000-0000-0000-0000-0000lhds1392,1392,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: Close Wall conservation works.",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","49","32"
00000000-0000-0000-0000-0000lhds1393,1393,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: Bishop Grosseteste College, Principals House",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","49","32"
00000000-0000-0000-0000-0000lhds1394,1394,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: Lincoln Castle, west bank stability work",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","49","32"
00000000-0000-0000-0000-0000lhds1395,1395,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: Newport Arch",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","49","32"
00000000-0000-0000-0000-0000lhds1396,1396,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: southern subsidiary sewers",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","50","32"
00000000-0000-0000-0000-0000lhds1397,1397,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: 269, High Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","50","32"
00000000-0000-0000-0000-0000lhds1398,1398,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: Friars Lane",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","50","32"
00000000-0000-0000-0000-0000lhds1399,1399,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1996-97: Lincoln: Free School Lane, Greyfriars",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","50","32"
00000000-0000-0000-0000-0000lhds1400,1400,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: 71 Bailgate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","54","31"
00000000-0000-0000-0000-0000lhds1401,1401,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: TSB Bank, 12 Bank Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","54","31"
00000000-0000-0000-0000-0000lhds1402,1402,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: Rear of 95-99 Burton Road and 2 Gray Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","55","31"
00000000-0000-0000-0000-0000lhds1403,1403,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: 427 High Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","55","31"
00000000-0000-0000-0000-0000lhds1404,1404,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: Breedon Drive, Ermine East",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","55","31"
00000000-0000-0000-0000-0000lhds1405,1405,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: Cardinals Hat, 266-268 High Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","55","31"
00000000-0000-0000-0000-0000lhds1406,1406,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: City Hall, Beaumont Fee",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","55","31"
00000000-0000-0000-0000-0000lhds1407,1407,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: Land between Dixon Street and Coulson Road",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","55","31"
00000000-0000-0000-0000-0000lhds1408,1408,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: Earls Park, Boultham Park Road",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","55","31"
00000000-0000-0000-0000-0000lhds1409,1409,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Field, N. and George, I.","Archaeology in Lincolnshire 1995-96: Lincoln: Firth Road",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","55","31"
00000000-0000-0000-0000-0000lhds1410,1410,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Jarvis, M.","Archaeological Reports: Lincoln: Free School Lane, Central Library",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1997,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","56-57","32"
00000000-0000-0000-0000-0000lhds1017,1017,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Jones, M. J.","Excavations at Lincoln. Third Interim Report: Sites outside the walled city 1972-1977: 181-2 High Street (Holmes Grainwarehouse)",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1981,"Jones, M. J.","Society of Antiquaries","Antiquaries Journal","84-8","61"
00000000-0000-0000-0000-0000lhds2323,2323,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Osborne, M.","Industrial Archaeology Notes: First World War Searchlight Position, Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2006,"Bennet, M.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","42-43","41"
00000000-0000-0000-0000-0000lhds1066,1066,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Rollin, P.","Archaeology in Lincolnshire and South Humberside, 1975: Lincoln - Bishop Grosseteste College",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1976,"White, A. J.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","59","11"
00000000-0000-0000-0000-0000lhds1067,1067,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Rollin, P.","Archaeology in Lincolnshire and South Humberside, 1978: Lincoln - Bishop Grosseteste College",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1978,"White, A. J.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","79","13"
00000000-0000-0000-0000-0000lhds2495,2495,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Stocker, D.","Urban Characterisation. Improving methodologies: Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",2005,"Thomas, Roger M.","English Heritage","Conservation Bulletin","13","47"
00000000-0000-0000-0000-0000lhds1060,1060,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Thompson, F. H.","Roman Britain in 1954: Lincoln (Lindum)",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1955,,"Society for the Promotion of Roman Studies","Journal of Roman Studies","131","45"
00000000-0000-0000-0000-0000lhds1062,1062,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Thompson, F. H.","Roman Lincoln, 1953: 291-2 High Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1956,,"Society for the Promotion of Roman Studies","Journal of Roman Studies","32-6","46"
00000000-0000-0000-0000-0000lhds1522,1522,838a206c-7975-4695-a2ae-1575b1e07984,d70d6d88-0c5f-4cf5-80ff-005b3db7cedc,"Washbourn, Peter","The Way We Were: Lincolnians Diary",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2000,,"Lincolnshire Publishing Company","Lincolnshire Echo","14","11.7.2000"
00000000-0000-0000-0000-0000lhds1112,1112,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"White, A. J.","Archaeology in Lincolnshire and South Humberside, 1977: Lincoln, Vicars Court",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1978,"Ambler, R. W.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","81","13"
00000000-0000-0000-0000-0000lhds1113,1113,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"White, A. J.","Archaeology in Lincolnshire and South Humberside, 1978: Lincoln, Vicars Court",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1979,"Ambler, R. W.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","73","14"
00000000-0000-0000-0000-0000lhds1229,1229,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wilson, C. M.","Industrial Archaeology Notes 1982: Stamp End Ironworks, Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1983,,"Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","116-117","18"
00000000-0000-0000-0000-0000lhds1230,1230,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wilson, C. M.","Industrial Archaeology Notes 1976: Lincoln, Fisons Limited, Carholme Road",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1977,"Ambler, R. W.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","63","12"
00000000-0000-0000-0000-0000lhds1231,1231,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wilson, C. M.","Industrial Archaeology Notes 1976: Lincoln, Stamp End Lock footbridge",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1977,"Ambler, R. W.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","63","12"
00000000-0000-0000-0000-0000lhds1232,1232,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wilson, C. M.","Industrial Archaeology Notes 1976: Waddington, Lincoln Brick Companys Works",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1977,"Ambler, R. W.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","64","12"
00000000-0000-0000-0000-0000lhds1237,1237,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wilson, C. M.","Industrial Archaeology Notes 1979: Street Furniture of Motherby Hill",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1980,,"Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","57-59","15"
00000000-0000-0000-0000-0000lhds2195,2195,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wood, K.","Archaeology in Lincolnshire and South Humberside, 1976: Lincoln: Roman Aqueduct",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1977,"Ambler, R. W.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","75","12"
00000000-0000-0000-0000-0000lhds1365,1365,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wragg, K.","Archaeological Reports: Lincoln: Bishop Grosseteste College",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1995,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","48","30"
00000000-0000-0000-0000-0000lhds1385,1385,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wragg, K.","Archaeological Reports: Lincoln: Former St Marks Station Site",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","64","31"
00000000-0000-0000-0000-0000lhds1388,1388,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,"Wragg, K.","Archaeological Reports: Lincoln: The Close Wall, DIsney Place Hotel, Eastgate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sleaford",1996,"Sturman, C.","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","66","31"
00000000-0000-0000-0000-0000lhds1617,1617,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Archaeology in Lincolnshire 1998: Lincoln: Bernadette House, South Park",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1998,"Field, Naomi and George, Ian","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","38","33"
00000000-0000-0000-0000-0000lhds1618,1618,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Archaeology in Lincolnshire 1998: Lincoln: Bunkers Hill",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1998,"Field, Naomi and George, Ian","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","38","33"
00000000-0000-0000-0000-0000lhds1619,1619,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Archaeology in Lincolnshire 1998: Lincoln: The Coach House, Deloraine Court, James Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1998,"Field, Naomi and George, Ian","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","38","33"
00000000-0000-0000-0000-0000lhds1620,1620,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Archaeology in Lincolnshire 1998: Lincoln: 320, High Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1998,"Field, Naomi and George, Ian","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","38","33"
00000000-0000-0000-0000-0000lhds1621,1621,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Archaeology in Lincolnshire 1998: Lincoln: rear of 5/6 Eastgate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1998,"Field, Naomi and George, Ian","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","38","33"
00000000-0000-0000-0000-0000lhds1622,1622,838a206c-7975-4695-a2ae-1575b1e07984,f9259f53-f9ff-41a0-914f-56e79e1fca15,,"Archaeology in Lincolnshire 1998: Lincoln: Sessions House, Lindum Road",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1998,"Field, Naomi and George, Ian","Society for Lincolnshire History and Archaeology","Lincolnshire History and Archaeology","38-39","33"
